x_position_mm,y_position_mm,groundtruth,snr,peak_amplitude,time_of_flight,peak_slope,signal_energy,rms,dominant_frequency,spectral_centroid,bandwidth
1580.0,440.0,210.8,4.319576381797027,4235.366831484305,113.5,107.44699481465884,2093407132.0851483,2086.1921723088703,8316.008316008316,73757.44256190512,45738.04573804574
1580.0,450.0,210.8,4.430623147782034,4428.147368848527,113.0,110.51488768746276,2419398940.500743,2242.751753368275,8316.008316008316,66296.06999747087,58212.05821205821
1580.0,460.0,210.8,4.4612916551326816,3835.105968005523,113.5,97.20623365958794,1893651672.0047143,1984.1637439998656,8316.008316008316,66037.50690080039,37422.03742203742
1580.0,470.0,210.8,4.380542653198532,4367.875986072993,113.5,111.9220521319121,2392490773.422964,2230.2451192502663,8316.008316008316,105536.58547004317,58212.05821205821
1580.0,480.0,210.8,4.503757240393414,4003.1399403319656,113.0,103.74467922614882,2119553741.127405,2099.1799909394404,8316.008316008316,111661.985700804,45738.04573804574
1580.0,490.0,210.8,4.32582442158019,3550.1303916931374,113.5,92.5218167922023,1509786234.126812,1771.679632325879,8316.008316008316,113132.17612820237,45738.04573804574
1580.0,500.0,210.8,4.385268294270844,4487.798161856853,113.5,118.37578231148903,2448689047.5814533,2256.286688510895,8316.008316008316,81291.39463289051,45738.04573804574
1580.0,510.0,210.8,4.259245125245736,4420.797031540439,113.0,118.40839834575763,2076789026.3659492,2077.8952580588634,12474.012474012474,84777.54393348032,45738.04573804574
1580.0,520.0,210.8,4.211230205969344,4286.833994722193,113.0,119.14614191348164,1971038280.128429,2024.3005414660358,8316.008316008316,67388.96393958681,45738.04573804574
1580.0,530.0,210.8,4.0514616441908755,4910.552772659153,113.0,133.8070075479253,2617581672.9705644,2332.8004072495237,4158.004158004158,76599.87784671196,45738.04573804574
1580.0,540.0,210.8,4.046697498219369,4919.028172854823,112.5,140.73671245964286,2502945558.4145794,2281.1464265962695,4158.004158004158,74140.79704428729,45738.04573804574
1580.0,550.0,210.8,4.00372888551713,5140.247012732154,113.0,149.4167326710227,2710901450.002309,2374.0197451842205,8316.008316008316,68845.13165872777,45738.04573804574
1580.0,560.0,210.8,4.199050051820774,5367.924766170881,113.0,151.80749670975234,2996222274.317795,2495.826984680435,4158.004158004158,69901.88696968493,45738.04573804574
1580.0,570.0,210.8,3.9192166337763013,5558.220938087655,113.0,156.23446924429496,3179360944.795697,2570.9721924066525,12474.012474012474,79848.50200073778,45738.04573804574
1580.0,580.0,210.8,4.072447032552222,5347.023955830023,113.0,147.0452749781297,2966727059.3193502,2483.5119738299336,12474.012474012474,108356.88828822368,45738.04573804574
1580.0,590.0,210.8,4.105762150958655,5086.696204927033,113.0,138.88464019111314,2745660816.3771687,2389.1911906506516,12474.012474012474,77062.07372396138,45738.04573804574
1580.0,600.0,210.8,4.380740555388194,4591.040457337606,113.0,114.58895165454639,2289422526.8713903,2181.676922250362,12474.012474012474,66784.69141751215,45738.04573804574
1580.0,610.0,210.8,4.159568252605789,4658.714816616386,113.0,118.31524198641787,2366274256.0380087,2217.992132040174,12474.012474012474,67685.66682131727,58212.05821205821
1580.0,620.0,210.8,4.098497882589984,4320.874470347584,113.0,103.71308047144935,1968913310.5576477,2023.2090514883073,8316.008316008316,60759.66881778307,58212.05821205821
1580.0,630.0,210.8,4.247626976219926,5548.490701491144,113.5,141.10214492303638,3134725703.1110992,2552.8613855572394,4158.004158004158,53683.80420076183,58212.05821205821
1580.0,640.0,210.8,4.024295195657059,4027.213380813014,113.0,104.97091168896343,1534450667.572185,1786.0924186639113,8316.008316008316,63607.81672192714,49896.049896049895
1580.0,650.0,210.8,4.183776800718518,3940.566359447475,114.0,102.23210588951108,1464911923.2048538,1745.1518369178725,8316.008316008316,57439.90125496952,49896.049896049895
1580.0,660.0,210.8,3.9276386310560625,3799.8182394466935,113.0,105.29220876048437,1466705754.2642303,1746.2200068718853,8316.008316008316,78240.14248873007,37422.03742203742
1580.0,670.0,210.8,3.957382028192423,4670.638506189275,113.0,129.6073577521788,2346676130.783371,2208.788028454334,8316.008316008316,89120.46498428438,45738.04573804574
1580.0,680.0,210.8,4.225876841545771,3703.134795142601,112.5,96.80740281190316,1745950766.1378298,1905.2126581134771,8316.008316008316,93396.29020353584,8316.008316008316
1580.0,690.0,210.8,4.219023740463374,3666.8582769346945,113.5,102.26532287627813,1487616505.6936395,1758.6238392831153,8316.008316008316,123234.47376211149,41580.04158004158
1580.0,700.0,210.8,4.258054504739052,4267.134754663709,113.0,112.50931822885725,2016356337.4074516,2047.439624867876,8316.008316008316,107738.55925231263,8316.008316008316
1580.0,710.0,210.8,4.185542960332003,3934.4650838897037,113.0,100.0484814452078,1660370770.3047385,1857.932798401986,8316.008316008316,109097.77700574891,8316.008316008316
1580.0,720.0,210.8,4.343187651790375,3305.637867325761,113.0,81.63813167038903,1359199005.5102642,1681.0049251068235,8316.008316008316,81660.62685382506,24948.024948024948
1580.0,730.0,210.8,4.3658726212874575,2651.511388625193,112.0,63.99625441973339,1262819355.7115192,1620.3098672563574,8316.008316008316,92243.35785079401,29106.029106029106
1580.0,740.0,210.8,4.866196836592845,3038.696305375165,114.0,70.97894035913735,1619446411.3473063,1834.8930366709405,8316.008316008316,72975.34892450528,29106.029106029106
1580.0,750.0,210.8,5.095237957176193,4345.206572285443,113.5,93.19800312007143,2816334529.249531,2419.7448918171344,8316.008316008316,86984.34151225055,29106.029106029106
1590.0,50.0,210.8,5.061682382158783,3917.5227182047515,115.5,90.15232642323562,2240332329.0333996,2158.1602279988406,8316.008316008316,58490.08121222824,24948.024948024948
1590.0,60.0,210.8,5.110507679856126,2398.897671785307,115.0,57.53415256217635,1084138814.6384234,1501.3083792346367,8316.008316008316,63510.62861020896,29106.029106029106
1590.0,70.0,210.8,4.5326532007961156,2421.2814464877565,253.00000000000003,36.61116707496177,1127752918.4925632,1531.2088891286849,8316.008316008316,77541.7403626771,29106.029106029106
1590.0,80.0,210.8,4.550177031573292,2799.1060067893004,113.5,72.48848261184065,1135805892.7918968,1536.6661356511916,8316.008316008316,78865.35025045104,12474.012474012474
1590.0,90.0,210.8,4.428485173243126,3359.778378238679,112.5,81.25015460313523,1333075339.9281526,1664.7721775597502,8316.008316008316,72777.44233987143,45738.04573804574
1590.0,100.0,210.8,4.318878128043045,3574.5940313834817,113.0,91.23363081955215,1493296689.4280345,1761.9781275282069,8316.008316008316,103682.08074315582,45738.04573804574
1590.0,110.0,210.8,4.219432294785021,3209.64110530419,113.0,91.54421994175597,1166463198.3033135,1557.2666484427139,8316.008316008316,82218.44508247075,45738.04573804574
1590.0,120.0,210.8,4.2417469884705055,3910.4188510611257,113.0,103.58082776220246,1968943903.1525168,2023.2247695430556,8316.008316008316,108944.21749413275,41580.04158004158
1590.0,130.0,210.8,4.231948406442619,3766.0185197811334,113.5,105.20175769306482,1648855710.14973,1851.4789897203095,8316.008316008316,88013.6700682487,45738.04573804574
1590.0,140.0,210.8,3.8426609202750064,3625.978711661441,113.5,100.02245389308588,1332625890.5299993,1664.491513028488,8316.008316008316,74022.19028615208,37422.03742203742
1590.0,150.0,210.8,3.896148657372912,4382.8645000276,114.5,110.76576399184943,1916008649.8033526,1995.8421696935698,8316.008316008316,60688.27481546982,58212.05821205821
1590.0,160.0,210.8,4.077823475643943,3798.2830963364695,113.5,101.08438253333296,1423292408.0675526,1720.1825122353491,8316.008316008316,59655.66148960372,49896.049896049895
1590.0,170.0,210.8,4.138099800000743,3944.1565747891755,113.5,97.94233319477827,1628837484.6726096,1840.2055637865221,8316.008316008316,58243.69605429632,58212.05821205821
1590.0,180.0,210.8,3.9878334626009235,3900.22498151937,113.5,102.83499013875237,1566658907.9320073,1804.740182596312,8316.008316008316,59330.57752045151,45738.04573804574
1590.0,190.0,210.8,4.119336432781304,4854.665636394862,113.5,130.27855575567986,2529309321.6344166,2293.128722535499,12474.012474012474,56291.88297788932,58212.05821205821
1590.0,200.0,210.8,4.2178633520492665,4443.0165755127355,113.0,118.77053749791305,2082205067.2550473,2080.6029567728456,12474.012474012474,81622.52307863964,45738.04573804574
1590.0,210.0,210.8,3.9987904955601206,5861.059897392975,113.5,159.79532340446102,3550683971.2580085,2716.9614200655774,12474.012474012474,108868.66049783099,45738.04573804574
1590.0,220.0,210.8,4.031427105054006,4576.508695035778,113.0,134.35090007622193,2170049136.388633,2124.037821247219,12474.012474012474,96298.56355015775,37422.03742203742
1590.0,230.0,210.8,4.196445869754765,5007.200400902259,113.0,143.92539582626387,2867800127.6385818,2441.7539653951703,8316.008316008316,88079.50065835075,37422.03742203742
1590.0,240.0,210.8,4.0199583671437065,4751.546826679966,113.0,131.3542256563768,2700247432.822558,2369.3501274944833,8316.008316008316,84474.01661425648,45738.04573804574
1590.0,250.0,210.8,4.042150632761946,5323.1579193022835,113.0,140.15190418574707,3251383111.9524307,2599.9292777653304,8316.008316008316,76154.81495160895,45738.04573804574
1590.0,260.0,210.8,4.113305550321851,3981.1136167724253,113.0,102.26528974749621,1907458134.6830807,1991.3837971660691,8316.008316008316,87316.73728715112,37422.03742203742
1590.0,270.0,210.8,4.114149919551777,4505.843845726519,113.0,118.39981594905665,2368394473.575699,2218.9855868078353,8316.008316008316,74364.19587025949,45738.04573804574
1590.0,280.0,210.8,4.242949063292942,4936.494436032448,113.0,128.8938414747327,3043467422.6252985,2515.4274187527444,12474.012474012474,94817.4851878812,45738.04573804574
1590.0,290.0,210.8,4.352598670857527,4384.204576794295,113.0,118.27781429236003,2305711135.265357,2189.4241808738025,8316.008316008316,79568.9173232129,45738.04573804574
1590.0,300.0,210.8,4.371002379266906,4121.549867540411,113.0,105.92419186477026,2210404360.187631,2143.6966343830804,8316.008316008316,101192.0020634682,37422.03742203742
1590.0,310.0,210.8,4.482291596869532,3843.762511314025,113.0,94.7020820895347,1958450354.5021791,2017.8261467808343,8316.008316008316,76550.1506510948,45738.04573804574
1590.0,320.0,210.8,4.533736568863678,4340.145437391484,113.0,105.50043253908332,2605111961.070347,2327.237242547144,8316.008316008316,116330.0527357618,45738.04573804574
1590.0,330.0,210.8,4.436082172991607,4102.533924558261,113.5,101.35735452624581,2158799658.584173,2118.5251894526705,8316.008316008316,90149.0301912358,45738.04573804574
1590.0,340.0,210.8,4.412303383366442,4297.821480711867,113.5,104.71794075406042,2623381601.494072,2335.383438222079,8316.008316008316,93599.6538356844,37422.03742203742
1590.0,350.0,210.8,4.411362612481327,4109.46860894844,113.0,104.75478710604511,2019895380.0322998,2049.235636634754,8316.008316008316,70776.01744935843,58212.05821205821
1590.0,360.0,210.8,4.303324070982092,4443.815402102075,113.0,114.4221706847939,2231535091.4228706,2153.9187761924177,8316.008316008316,82244.58769845724,37422.03742203742
1590.0,370.0,210.8,4.476010882238654,4563.654271593431,113.0,108.26576950369719,2141877845.5572948,2110.2057942016245,8316.008316008316,60040.57357344264,37422.03742203742
1590.0,380.0,210.8,4.21461006006855,4338.044967794724,113.0,108.31537853680148,2043629881.5780563,2061.2401054975503,8316.008316008316,60433.694429622854,37422.03742203742
1590.0,390.0,210.8,4.235474459918806,4551.7785514098005,113.0,115.68864264116489,2232657045.170911,2154.4601733633795,8316.008316008316,67195.85684535187,45738.04573804574
1590.0,400.0,210.8,4.175423517044531,4506.331484649747,112.5,121.76334812363208,2207709337.8569555,2142.3893911324603,8316.008316008316,76397.5895766966,45738.04573804574
1590.0,410.0,210.8,4.367173494411766,4843.852227466488,113.0,120.53903903367848,2655954919.147601,2349.8373983413535,8316.008316008316,72244.79885774062,45738.04573804574
1590.0,420.0,210.8,4.299315250639476,4275.272708888636,112.5,112.31183300561129,2025219979.0371037,2051.9348300700694,8316.008316008316,62367.55037821248,45738.04573804574
1590.0,430.0,210.8,4.149203854874222,5392.764965765898,113.0,132.224094631259,3155922641.023241,2561.478036575182,8316.008316008316,66187.6972610365,45738.04573804574
1590.0,440.0,210.8,4.279101432374994,4821.116968648738,113.0,124.84778467779424,2452011007.574666,2257.816640580832,8316.008316008316,95194.56294938014,58212.05821205821
1590.0,450.0,210.8,4.247600907553579,5235.363475801425,112.5,131.21763060546837,2981387754.9083333,2489.640805571311,8316.008316008316,107224.8770946512,45738.04573804574
1590.0,460.0,210.8,4.0353830586167305,4813.152244465527,113.0,114.04403803278892,2541130788.9984035,2298.4812797462314,8316.008316008316,102450.97153085601,58212.05821205821
1590.0,470.0,210.8,4.133381174958216,5032.174140690676,113.0,120.7933845323854,3008938988.8659086,2501.1178327785033,8316.008316008316,112424.66521363532,45738.04573804574
1590.0,480.0,210.8,4.310905062641435,4666.668017082931,113.0,119.735408641316,2639429220.275312,2342.5154932958735,8316.008316008316,113310.81492717288,45738.04573804574
1590.0,490.0,210.8,4.222611501906708,4991.181989864881,113.0,126.5685659983957,3136427200.356969,2553.554125171583,8316.008316008316,112064.30901821275,37422.03742203742
1590.0,500.0,210.8,4.2618451571875235,4640.803410863307,113.5,122.60873754988198,2687624323.7505293,2363.805524287882,8316.008316008316,105197.96208312662,45738.04573804574
1590.0,510.0,210.8,4.276555449994776,4337.46888890502,113.0,113.8592661938159,2291435712.7860794,2182.635931799408,12474.012474012474,126151.54883931727,45738.04573804574
1590.0,520.0,210.8,4.272238987609287,4786.046739577301,113.5,120.22645733623955,2730710936.00364,2382.677845010794,4158.004158004158,117304.04256980013,45738.04573804574
1590.0,530.0,210.8,4.243969139357197,4554.9089048903425,113.5,114.99198985838288,2267335337.48504,2171.127559685584,8316.008316008316,113939.86149865974,58212.05821205821
1590.0,540.0,210.8,4.154819093075431,5275.329168330506,113.5,139.39238291155812,3292447426.4116483,2616.296054446985,4158.004158004158,127296.19149290264,37422.03742203742
1590.0,550.0,210.8,4.279488958428331,4548.5377696971655,113.5,117.55023996624156,2442057663.013398,2253.2294509099183,16632.01663201663,105252.64617851654,58212.05821205821
1590.0,560.0,210.8,4.175940040176887,5151.003631242819,113.5,128.49994185137282,3327170281.2486615,2630.05587999759,12474.012474012474,103312.00901566604,58212.05821205821
1590.0,570.0,210.8,3.99850872233438,4457.712886172653,114.0,110.15577524561328,2680626562.0696764,2360.7262008905336,12474.012474012474,85130.80074090275,45738.04573804574
1590.0,580.0,210.8,4.191592867122396,4583.797451113907,113.5,123.14070422110292,2566710516.8984823,2310.02088753077,12474.012474012474,88128.64061661692,45738.04573804574
1590.0,590.0,210.8,4.371947989056677,4328.954744072525,113.5,116.12198048936337,2410438994.152558,2238.5950237036727,12474.012474012474,100840.4264486193,45738.04573804574
1590.0,600.0,210.8,4.106058047556376,4795.90262750234,113.5,126.89152798589579,2819954174.5253973,2421.299360163648,12474.012474012474,71385.6112390208,45738.04573804574
1590.0,610.0,210.8,4.139000172678392,4458.726800068772,113.5,128.45213399649876,2189040706.389921,2133.312021155092,12474.012474012474,99401.85652647004,58212.05821205821
1590.0,620.0,210.8,4.142564552879197,5950.763298645378,113.5,168.44170053230246,3818916284.1237698,2817.718029581422,4158.004158004158,74814.80774166653,45738.04573804574
1590.0,630.0,210.8,3.896716901441761,5414.749035005635,114.0,149.25919103534775,2758017130.0234375,2394.561201398301,8316.008316008316,83886.13224903251,45738.04573804574
1590.0,640.0,210.8,3.8615863546231988,5495.376492643052,113.5,165.8708625999424,2806984260.3238835,2415.7247593505904,8316.008316008316,79207.6708899756,45738.04573804574
1590.0,650.0,210.8,4.173705842329404,4292.758496785989,114.0,105.55938268603012,2202101219.7232637,2139.666566074649,8316.008316008316,88580.03811917984,45738.04573804574
1590.0,660.0,210.8,4.119609585024262,4619.916834539842,114.0,124.29619179162589,2584056351.1358624,2317.813307035315,8316.008316008316,108662.09238510019,45738.04573804574
1590.0,670.0,210.8,4.2357661838264296,4816.083181270909,114.5,149.41125320444831,2653096577.9332557,2348.5726093345593,8316.008316008316,78426.51025323622,45738.04573804574
1590.0,680.0,210.8,4.30732169872775,4274.948410514317,113.5,114.7436701924526,2436521744.6864777,2250.674070747908,8316.008316008316,108256.39205053888,37422.03742203742
1590.0,690.0,210.8,4.5166005672634535,4183.854672034442,114.0,125.82563787117174,1825114865.0105257,1947.9264870047025,8316.008316008316,85330.80404203522,45738.04573804574
1590.0,700.0,210.8,4.367033322230549,4539.547408610681,114.0,129.87771985948422,2295160667.2859406,2184.4092562821806,8316.008316008316,120136.71807472207,8316.008316008316
1590.0,710.0,210.8,4.357045691376225,3751.891508389401,114.0,0.0,2407269454.0267663,2237.122750239657,8316.008316008316,95707.85362528099,12474.012474012474
1590.0,720.0,210.8,4.337203284193121,3310.222929611906,113.5,0.0,2156706788.2106686,2117.4980275050734,8316.008316008316,85501.88322596623,16632.01663201663
1590.0,730.0,210.8,4.683205221886483,4072.506923506195,262.5,0.0,3760985293.036381,2796.264694788188,8316.008316008316,54472.033796671836,24948.024948024948
1590.0,740.0,210.8,5.040840765908121,3425.314250324617,163.0,42.753248628021886,2521509852.409488,2289.5904055930073,8316.008316008316,80617.48817630057,12474.012474012474
1590.0,750.0,210.8,4.563105767120312,4753.473658399809,121.0,62.79860651275493,4095469652.8254347,2917.959890525228,8316.008316008316,59443.77678455501,12474.012474012474
1600.0,50.0,210.8,4.935483815222894,4812.210335408336,121.5,49.42197408937449,4304737819.895479,2991.581333863677,8316.008316008316,76870.64480943479,12474.012474012474
1600.0,60.0,210.8,4.800075203655445,4203.414566360062,162.5,65.62059382285678,3830912716.6775475,2822.140234369675,8316.008316008316,64925.316094023634,24948.024948024948
1600.0,70.0,210.8,4.585488183955189,3539.6099932688185,166.5,61.567147933575086,2506438430.165306,2282.7375467198103,8316.008316008316,84974.90912462599,29106.029106029106
1600.0,80.0,210.8,4.372523638457587,3484.5101605398095,114.5,0.0,2402186024.500596,2234.7594365135765,8316.008316008316,83100.72817377864,24948.024948024948
1600.0,90.0,210.8,4.326889927880501,3333.761156098379,114.5,0.0,1786683276.942171,1927.308550098043,8316.008316008316,109051.3496302885,4158.004158004158
1600.0,100.0,210.8,4.340997380700113,4501.852159915776,114.0,110.55915779140969,2607331534.015859,2328.2284423712917,8316.008316008316,102433.9703548023,8316.008316008316
1600.0,110.0,210.8,4.614084376057356,5228.730997011369,114.5,130.01665796197597,3250612756.945913,2599.6212569759527,8316.008316008316,72252.0369088251,8316.008316008316
1600.0,120.0,210.8,4.398648570116265,3916.46118267349,113.5,0.0,2377298652.7201996,2223.152905540718,8316.008316008316,91959.14184559966,8316.008316008316
1600.0,130.0,210.8,4.192866845690174,5723.2580188597585,113.5,159.93351418765818,4254496702.337204,2974.072542704118,8316.008316008316,95463.88278609475,37422.03742203742
1600.0,140.0,210.8,4.1523482243979375,4962.117561307657,113.5,118.17768986307856,3453973328.9748154,2679.704784441072,8316.008316008316,99140.62309519804,37422.03742203742
1600.0,150.0,210.8,4.1605277729675025,5674.400093481049,113.5,124.05121871646456,3981769445.442898,2877.169955908538,8316.008316008316,117049.70361769259,37422.03742203742
1600.0,160.0,210.8,3.864564287621126,5882.934230239918,113.5,166.85795001008017,3631100508.8911333,2747.5562791415527,8316.008316008316,102530.91241194634,45738.04573804574
1600.0,170.0,210.8,4.080968270549948,5324.5469771928865,113.5,151.15734680410495,2821426454.282134,2421.9313500188277,8316.008316008316,88681.17325522099,58212.05821205821
1600.0,180.0,210.8,4.116219887333138,5378.551830296696,114.0,145.94409015050104,3142953158.457569,2556.2093323199174,8316.008316008316,83835.626763238,45738.04573804574
1600.0,190.0,210.8,4.097632013509954,5384.9676978665675,113.5,143.52691130921713,3427254750.130833,2669.320091482427,12474.012474012474,76807.31285423946,45738.04573804574
1600.0,200.0,210.8,4.221226175382167,4741.920621049162,114.0,122.22743236805151,2709531427.343387,2373.419783891668,12474.012474012474,93032.16333994699,49896.049896049895
1600.0,210.0,210.8,4.3113182919717605,4376.443827429257,113.5,114.16959690700648,2405719611.444845,2236.4024847262863,12474.012474012474,94208.55156827401,45738.04573804574
1600.0,220.0,210.8,4.2404293410167835,4606.903814158784,113.5,119.85843727578228,2743387441.7111716,2388.2018748057544,12474.012474012474,97257.62127443025,45738.04573804574
1600.0,230.0,210.8,4.057246606538054,4404.044071872307,113.5,113.6867130636486,2529759946.112722,2293.3329865818737,12474.012474012474,81926.84439874954,45738.04573804574
1600.0,240.0,210.8,4.087557592640076,4501.196615003433,114.0,112.61774850731942,2722470830.0948515,2379.08018271552,8316.008316008316,85688.28060569022,45738.04573804574
1600.0,250.0,210.8,4.260298412772906,4261.512604517486,114.0,107.25379861927576,2256795236.1240478,2166.0752497971725,8316.008316008316,101939.67426997997,45738.04573804574
1600.0,260.0,210.8,4.385768846098466,3768.3350242919173,113.5,101.34793365286491,1657974446.4383183,1856.5915870426604,8316.008316008316,96878.87657257027,58212.05821205821
1600.0,270.0,210.8,4.286506461052931,4658.316018862566,113.5,119.58128503389491,2510147838.8669043,2284.4260932686943,8316.008316008316,99462.45403287969,58212.05821205821
1600.0,280.0,210.8,4.357422942198971,4085.5411356756263,114.0,106.12711472058554,2054256051.920713,2066.5920261981473,8316.008316008316,118696.45296284535,45738.04573804574
1600.0,290.0,210.8,4.133949677209645,4444.829041813081,113.5,115.91376908844728,2498196357.9512453,2278.9812245685707,12474.012474012474,130963.72483714765,58212.05821205821
1600.0,300.0,210.8,4.236456220486069,4277.456359404185,113.5,107.43729317161232,2374997777.817343,2222.076802837286,8316.008316008316,124723.81454140968,45738.04573804574
1600.0,310.0,210.8,4.235020742109792,4269.037625959563,113.0,104.98697993701256,2440496359.9833317,2252.5090468635976,8316.008316008316,105008.69228770207,37422.03742203742
1600.0,320.0,210.8,4.259299900094376,5096.834678752199,113.0,119.95701780843002,3362428882.611361,2643.9547343791,8316.008316008316,122927.59770358249,45738.04573804574
1600.0,330.0,210.8,4.383324304918206,4740.100195028691,113.0,106.17721501318562,3020490962.655114,2505.914402162806,8316.008316008316,100532.13472526615,45738.04573804574
1600.0,340.0,210.8,4.243631258918107,4828.885445848575,112.5,110.3245445804093,2958795048.6584396,2480.189722078122,8316.008316008316,102201.86782313933,45738.04573804574
1600.0,350.0,210.8,4.3484655002969905,4009.2795613158623,112.5,96.46827148463329,1963054707.2151246,2020.1967274241044,8316.008316008316,93542.44448878936,12474.012474012474
1600.0,360.0,210.8,4.30149968077042,5053.472287816821,112.5,117.85063096527352,3175864543.7279162,2569.5581310877806,8316.008316008316,85693.63020586106,37422.03742203742
1600.0,370.0,210.8,4.210697203548943,5350.4019615228035,112.5,126.15070434718655,3479288941.443998,2689.5071932811434,8316.008316008316,74576.67562874038,37422.03742203742
1600.0,380.0,210.8,4.124992820020941,4669.438544685828,113.0,109.72593682346806,2519453694.0969133,2288.6566950892725,8316.008316008316,64476.11834357367,37422.03742203742
1600.0,390.0,210.8,4.110971003269347,3790.5595733127757,112.5,96.83380569083515,1713070881.9199102,1887.187835110596,8316.008316008316,63766.02282479768,37422.03742203742
1600.0,400.0,210.8,4.217579767502624,4641.445370659038,113.0,122.18404181619451,2491803571.6335354,2276.0634450495722,8316.008316008316,74588.20815131138,37422.03742203742
1600.0,410.0,210.8,4.2420733226136385,4012.5165812015885,113.0,108.33087107304355,1845958344.9574263,1959.0179266453194,8316.008316008316,56600.4305338079,37422.03742203742
1600.0,420.0,210.8,4.270136485391871,4278.757404822017,113.0,104.50485869491406,2181732720.203805,2129.748074569049,8316.008316008316,80695.68901580446,37422.03742203742
1600.0,430.0,210.8,4.369624757184558,3988.0702692011437,112.5,98.16098692801198,2004502502.973157,2041.4124696018844,8316.008316008316,59682.92010203616,37422.03742203742
1600.0,440.0,210.8,4.2496080966262575,4797.080211628869,113.5,118.36729689641743,2796496429.475223,2411.2075586313345,8316.008316008316,79326.51338743737,45738.04573804574
1600.0,450.0,210.8,4.4117934979545135,4544.542796176369,113.5,114.38679989219634,2616751690.419062,2332.430535860272,8316.008316008316,83393.69652081377,37422.03742203742
1600.0,460.0,210.8,4.445216749826821,4187.069845506786,113.5,106.0801729532552,2390317138.0612254,2229.2317733927057,8316.008316008316,88378.85628956328,37422.03742203742
1600.0,470.0,210.8,4.368759086996899,4392.766856098437,113.5,117.12110590060345,2577058931.2658706,2314.6729522359356,8316.008316008316,98775.06929659391,45738.04573804574
1600.0,480.0,210.8,4.34048762406759,3738.4437595148497,113.5,95.31992189183777,1873359316.1715229,1973.5039683361442,8316.008316008316,100948.15942329107,37422.03742203742
1600.0,490.0,210.8,4.336066959707318,4902.978395362549,113.5,124.67870719365813,3096111770.8460984,2537.0894364235264,8316.008316008316,98175.74612120951,37422.03742203742
1600.0,500.0,210.8,4.285766946996014,4131.637805060059,113.5,106.89341593489196,2154866163.517385,2116.5942534940127,8316.008316008316,98572.37031893441,37422.03742203742
1600.0,510.0,210.8,4.35743441580971,4494.084629517275,113.5,117.50904453988177,2441970453.868027,2253.189217632039,8316.008316008316,100170.14319379674,45738.04573804574
1600.0,520.0,210.8,4.319738452125623,4759.933624992684,113.0,122.76762036311784,2919427789.5470285,2463.6348032865417,8316.008316008316,67803.40008117975,45738.04573804574
1600.0,530.0,210.8,4.265619632109484,4883.278156017608,113.5,119.80628165399362,2930399904.9711986,2468.2600136012043,8316.008316008316,83291.18971305259,45738.04573804574
1600.0,540.0,210.8,4.170511586648917,3738.153822220513,113.5,89.75143866497461,1882054326.59296,1978.0785772515765,8316.008316008316,60572.99454749735,37422.03742203742
1600.0,550.0,210.8,4.077017157043455,5038.801907815243,113.0,131.21700410848658,3337747388.059372,2634.233049477436,8316.008316008316,80649.89043459033,45738.04573804574
1600.0,560.0,210.8,4.109025837623655,4528.885082639427,113.0,117.50741040194991,2698322962.8973246,2368.5056575154276,8316.008316008316,80145.03607415732,45738.04573804574
1600.0,570.0,210.8,4.199780642254636,4339.3132632800025,113.0,118.38040168102349,2345282410.507222,2208.1320176319896,12474.012474012474,92570.44442469686,45738.04573804574
1600.0,580.0,210.8,4.097931812398868,5608.342072922991,113.5,153.33612290337584,3707896384.5788937,2776.458948420418,12474.012474012474,100925.14230161732,37422.03742203742
1600.0,590.0,210.8,4.028055845656978,4871.350382932166,113.0,135.46290880187425,2680745548.8686585,2360.7785938909033,12474.012474012474,77650.15753225322,45738.04573804574
1600.0,600.0,210.8,4.114648456992601,4319.848649271446,113.0,118.28487744652246,2143065402.7010632,2110.7907114759005,12474.012474012474,67676.43889702344,37422.03742203742
1600.0,610.0,210.8,4.2315577643373485,4738.462671118494,113.5,131.93003236276405,2462942303.47657,2262.843823464173,12474.012474012474,55158.144735648784,37422.03742203742
1600.0,620.0,210.8,4.296539208902207,4921.2859804663085,113.5,129.66360658529283,2743187584.088189,2388.114882163761,8316.008316008316,65984.13827515426,58212.05821205821
1600.0,630.0,210.8,4.587471847460508,4814.434921698337,114.0,128.87403617677566,2516769380.6975746,2287.4371630361857,8316.008316008316,55846.1489140394,58212.05821205821
1600.0,640.0,210.8,4.2372091066599795,3284.8856918661263,113.0,86.7518838726965,1215130028.936547,1589.4206039991234,8316.008316008316,56062.66701274437,49896.049896049895
1600.0,650.0,210.8,4.367741266920516,4389.941011518071,114.0,111.54359012169246,2025995071.5153503,2052.3274509026037,8316.008316008316,72288.73835312539,58212.05821205821
1600.0,660.0,210.8,3.9792839291757147,3373.9097882266906,113.5,95.67380915112325,1188876032.9968252,1572.156399432367,8316.008316008316,73724.7487429261,49896.049896049895
1600.0,670.0,210.8,4.232147165665996,3813.103546398707,112.5,98.85057926631217,1876391671.7438025,1975.1005510043158,8316.008316008316,84006.73174275906,37422.03742203742
1600.0,680.0,210.8,4.477992429095894,3431.6976042086117,113.0,95.5392450905372,1485791723.9395165,1757.5449021388722,8316.008316008316,106014.82754651154,41580.04158004158
1600.0,690.0,210.8,4.154750242593497,3817.09385877593,113.5,109.50803399019291,1548389961.7740214,1794.1867098031184,8316.008316008316,98442.06193347367,41580.04158004158
